Timestamp,JoystickID,EventType
2025-03-26 14:49:51.813,1,Joystick #1 axis 0 -> -9082
2025-03-26 14:49:51.854,1,Joystick #1 axis 0 -> 10489
2025-03-26 14:49:51.893,1,Joystick #1 axis 0 -> 24621
2025-03-26 14:49:51.934,1,Joystick #1 axis 0 -> 32222
2025-03-26 14:49:51.975,1,Joystick #1 axis 1 -> -7057
2025-03-26 14:49:52.015,1,Joystick #1 axis 0 -> 32542
2025-03-26 14:49:52.057,1,Joystick #1 axis 1 -> -4952
2025-03-26 14:49:52.100,1,Joystick #1 axis 1 -> -4152
2025-03-26 14:49:52.143,1,Joystick #1 axis 1 -> -3946
2025-03-26 14:49:52.184,1,Joystick #1 axis 1 -> -3191
2025-03-26 14:49:52.232,1,Joystick #1 axis 1 -> -2253
2025-03-26 14:49:52.252,1,Joystick #1 button 2 -> PRESSED
2025-03-26 14:49:52.274,1,Joystick #1 axis 1 -> -1773
2025-03-26 14:49:52.324,1,Joystick #1 axis 1 -> -1704
2025-03-26 14:49:52.375,1,Joystick #1 axis 1 -> -1979
2025-03-26 14:49:52.417,1,Joystick #1 axis 1 -> -1910
2025-03-26 14:49:52.448,1,Joystick #1 button 2 -> RELEASED
2025-03-26 14:49:52.458,1,Joystick #1 axis 1 -> -1567
2025-03-26 14:49:52.503,1,Joystick #1 axis 1 -> -1590
2025-03-26 14:49:52.543,1,Joystick #1 axis 1 -> -1910
2025-03-26 14:49:52.589,1,Joystick #1 axis 1 -> -1819
2025-03-26 14:49:52.633,1,Joystick #1 axis 1 -> -1636
2025-03-26 14:49:52.676,1,Joystick #1 axis 1 -> -1292
2025-03-26 14:49:52.719,1,Joystick #1 axis 1 -> -1270
2025-03-26 14:49:52.777,1,Joystick #1 axis 1 -> -1384
2025-03-26 14:49:52.818,1,Joystick #1 axis 0 -> 32558
2025-03-26 14:49:52.857,1,Joystick #1 axis 0 -> 32174
2025-03-26 14:49:52.897,1,Joystick #1 axis 0 -> 31134
2025-03-26 14:49:52.947,1,Joystick #1 axis 0 -> 30606
2025-03-26 14:49:52.993,1,Joystick #1 axis 1 -> -2390
2025-03-26 14:49:53.037,1,Joystick #1 axis 1 -> -2367
2025-03-26 14:49:53.080,1,Joystick #1 axis 0 -> 30542
2025-03-26 14:49:53.123,1,Joystick #1 axis 0 -> 30542
